user_id,signup_date,plan_tier,industry,company_size,country,primary_feature,mrr,dau_avg,sessions_30d,api_calls_30d,storage_gb,feature_count_used,support_tickets_30d,nps_score,login_streak_days,time_to_first_value_days,avg_session_minutes,payment_method,status,last_login_date,subscription_renewal_date,churn_date,first_payment_date,beta_analytics_enabled,beta_ai_enabled,payment_failed,support_ticket_open,champion_user,mobile_app_user
USR3602,2023-11-18,Professional,Finance,51-200,France,Integration,499,25,466,23509,163,13,0,,70,8,33,Credit Card,Active,2026-03-15,2026-12-04,,2023-11-21,true,true,false,false,false,false
USR3603,2024-04-09,Starter,Other,11-50,US,Analytics,99,10,232,5904,16,7,0,6,25,8,28,Invoice,Active,2026-03-14,2026-06-09,,2024-04-16,false,false,false,false,false,false
USR3604,2024-10-23,Starter,Media,1-10,US,Automation,99,6,115,9216,31,9,0,8,60,3,17,PayPal,Active,2026-03-12,2026-10-27,,2024-10-26,false,false,false,false,false,true
USR3605,2023-09-24,Professional,Other,1000+,Other,Automation,499,24,451,23433,146,17,0,5,97,3,26,PayPal,Active,2026-03-12,2026-10-17,,2023-09-27,false,true,false,false,false,false
USR3606,2021-12-31,Enterprise,Education,1000+,US,Analytics,1499,11,149,40020,685,25,0,0,0,11,43,Invoice,Churned,,,2025-01-22,2022-01-02,true,true,false,false,false,false
USR3607,2022-02-24,Free,Ecommerce,11-50,France,Collaboration,0,2,43,743,3,5,0,,27,1,5,,Active,2026-03-16,2026-03-18,,,false,false,false,false,false,false
USR3608,2023-12-11,Free,Media,11-50,India,Collaboration,0,2,45,1469,5,5,0,7,22,10,22,,Active,2026-03-11,2027-01-21,,,false,false,false,false,false,false
USR3609,2020-03-02,Professional,Other,201-1000,US,Automation,499,17,281,25052,106,12,0,9,49,8,40,ACH,Active,2026-03-11,2026-04-03,,2020-03-08,true,false,false,false,false,true
USR3610,2023-10-07,Free,Media,1-10,US,Reporting,0,2,32,1106,4,5,0,,21,10,16,,Active,2026-03-15,2026-12-02,,,false,false,false,false,false,false
USR3611,2019-02-22,Professional,Education,201-1000,Canada,Collaboration,499,17,327,24980,150,14,0,9,65,2,19,Credit Card,Active,2026-03-12,2026-05-05,,2019-02-27,false,false,false,false,false,false
USR3612,2020-10-01,Free,Media,1-10,Canada,Automation,0,3,63,798,4,5,0,4,21,6,17,,Active,2026-03-11,2026-11-16,,,false,false,false,false,false,false
USR3613,2019-10-25,Professional,Healthcare,1-10,Germany,Integration,499,23,443,29993,151,18,0,8,108,2,19,Credit Card,Active,2026-03-11,2026-11-17,,2019-10-26,true,true,false,false,false,true
USR3614,2020-08-19,Professional,Other,201-1000,Australia,Analytics,499,3,38,9156,150,16,0,,0,8,34,PayPal,Churned,2025-08-29,,2025-03-13,2020-08-22,false,false,false,false,false,false
USR3615,2019-07-10,Starter,Other,1-10,US,Integration,99,2,35,8497,22,11,0,5,19,13,31,Credit Card,Active,2026-03-14,2026-09-08,,2019-07-11,false,false,false,false,false,true
USR3616,2024-01-05,Starter,Other,201-1000,US,Integration,99,13,264,9825,25,7,0,,60,2,27,PayPal,Active,2026-03-14,2026-01-21,,2024-01-07,false,false,false,false,false,false
USR3617,2023-06-14,Free,Media,11-50,Other,Reporting,0,,,,5,4,0,4,0,11,20,,Churned,,,2024-11-05,,false,false,true,false,false,false
USR3618,2024-04-28,Professional,Finance,11-50,Canada,Automation,499,14,313,25063,197,17,0,7,31,9,41,Credit Card,Active,2026-03-11,2026-06-20,,2024-04-30,true,true,true,false,false,true
USR3619,2022-06-03,Professional,Media,11-50,UK,Analytics,499,26,596,78892,142,16,0,8,102,9,20,Invoice,Active,2026-03-11,2026-08-26,,2022-06-04,false,true,false,false,false,false
USR3620,2020-07-18,Free,Education,201-1000,Germany,Integration,0,3,58,897,3,4,0,7,9,8,9,,Active,2026-03-14,2026-09-04,,,false,false,false,false,false,false
USR3621,2024-01-22,Free,Ecommerce,51-200,Australia,Collaboration,0,2,43,828,4,5,5,5,26,15,8,,Active,2026-03-11,2026-04-01,,,false,false,false,false,false,true
USR3622,2021-03-02,Starter,SaaS,11-50,Germany,Collaboration,99,9,172,8978,32,11,0,6,18,13,29,PayPal,Active,2026-03-14,2026-05-29,,2021-03-08,false,false,false,false,false,true
USR3623,2023-06-05,Professional,Ecommerce,1000+,Other,Reporting,499,15,332,24277,163,12,0,8,29,3,45,ACH,Active,2026-03-13,2026-07-14,,2023-06-07,true,true,false,false,false,true
USR3624,2023-07-13,Free,Ecommerce,1-10,US,Analytics,0,2,8,239,3,4,5,5,7,15,12,,Paused,2025-12-29,,,,false,false,false,true,false,false
USR3625,2019-09-12,Free,Finance,1-10,Other,Automation,0,2,47,1014,2,4,0,5,14,1,10,,Active,2026-03-15,2026-11-21,,,false,false,false,false,false,false
USR3626,2021-02-03,Professional,Ecommerce,51-200,UK,Collaboration,499,31,506,29042,146,11,0,6,228,13,25,Credit Card,Active,2026-03-11,2026-05-01,,2021-02-08,true,false,false,false,false,true
USR3627,2024-08-19,Professional,Finance,11-50,US,Collaboration,499,17,326,28141,138,18,0,7,58,6,30,PayPal,Active,2026-03-16,2026-11-06,,2024-08-23,true,false,false,false,false,false
USR3628,2022-04-02,Professional,Ecommerce,51-200,Canada,Reporting,499,19,366,34823,121,17,0,8,71,10,57,Credit Card,Active,2026-03-13,2026-06-24,,2022-04-08,false,false,false,false,false,true
USR3629,2023-05-01,Free,Other,1-10,Australia,Integration,0,3,57,895,4,4,0,4,4,12,5,,Active,2026-03-11,2026-05-19,,,false,false,false,false,false,true
USR3630,2020-12-19,Free,Healthcare,1-10,India,Integration,0,1,16,974,4,5,0,4,6,12,17,,Active,2026-03-11,2027-01-05,,,false,false,false,false,false,true
USR3631,2022-09-24,Starter,Media,11-50,France,Analytics,99,11,238,9921,16,11,0,7,51,11,34,Credit Card,Active,2026-03-12,2026-09-30,,2022-09-30,false,false,false,false,false,false
USR3632,2023-11-22,Professional,Other,201-1000,Other,Collaboration,499,30,578,26428,109,12,4,8,68,4,28,Credit Card,Active,2026-03-14,2027-01-13,,2023-11-27,false,false,false,false,false,true
USR3633,2020-04-29,Free,Ecommerce,201-1000,Australia,Analytics,0,1,23,1500,2,4,2,6,20,4,15,,Active,2026-03-11,2026-05-13,,,false,false,false,false,false,true
USR3634,2021-03-06,Starter,Media,1-10,US,Automation,99,8,171,7665,33,9,0,5,55,14,18,Credit Card,Active,2026-03-15,2026-03-10,,2021-03-11,false,false,false,false,false,false
USR3635,2023-10-06,Free,Education,1-10,US,Collaboration,0,4,67,797,4,3,0,6,15,11,29,,Active,2026-03-16,2026-10-28,,,false,false,false,false,false,true
USR3636,2024-02-18,Free,Ecommerce,1-10,France,Collaboration,0,,,,3,5,0,5,0,7,20,,Churned,2025-09-17,,2025-11-23,,false,false,true,false,false,false
USR3637,2020-12-04,Starter,SaaS,11-50,Germany,Collaboration,99,5,119,11277,21,9,0,,23,3,19,Credit Card,Active,2026-03-14,2026-12-28,,2020-12-09,false,false,false,false,false,false
USR3638,2024-12-11,Enterprise,Media,1000+,Australia,Collaboration,3999,2,7,38144,749,26,0,7,4,4,48,Invoice,Paused,2026-01-28,,,2024-12-15,false,false,true,false,false,true
USR3639,2021-06-18,Free,SaaS,1-10,Other,Collaboration,0,3,58,1089,5,5,0,4,27,9,19,,Active,2026-03-12,2026-08-11,,,false,false,false,false,false,true
USR3640,2020-04-15,Free,Other,1-10,India,Collaboration,0,3,65,886,4,5,0,5,12,8,14,,Active,2026-03-14,2026-06-23,,,false,false,false,false,false,true
USR3641,2021-10-26,Free,Other,1-10,Canada,Integration,0,1,17,1160,3,5,0,7,16,2,22,,Active,2026-03-14,2026-11-29,,,false,false,true,false,false,false
USR3642,2024-11-04,Professional,Media,51-200,Germany,Collaboration,499,24,416,26881,212,14,0,8,59,14,34,Credit Card,Active,2026-03-14,2026-11-16,,2024-11-08,true,false,false,false,false,true
USR3643,2019-04-29,Starter,SaaS,1-10,US,Analytics,99,10,197,10255,28,7,0,8,18,12,22,PayPal,Active,2026-03-11,2026-05-26,,2019-05-03,false,false,false,false,false,true
USR3644,2022-02-15,Starter,Media,51-200,US,Integration,99,11,219,10710,19,8,0,6,17,3,14,Credit Card,Active,2026-03-16,2026-02-18,,2022-02-19,false,false,false,false,false,false
USR3645,2020-05-26,Starter,SaaS,11-50,France,Reporting,99,9,178,9616,27,7,0,6,11,11,31,Credit Card,Active,2026-03-12,2026-08-02,,2020-06-01,false,false,false,false,false,false
USR3646,2022-07-07,Starter,Education,1-10,France,Automation,99,2,8,1732,32,11,0,5,3,14,23,Credit Card,Paused,2026-01-31,,,2022-07-12,false,false,true,false,false,true
USR3647,2019-10-01,Professional,Education,51-200,France,Integration,499,30,650,19506,202,14,0,8,114,6,29,PayPal,Active,2026-03-14,2026-12-18,,2019-10-07,true,true,false,false,false,true
USR3648,2022-04-16,Professional,Healthcare,51-200,Other,Integration,499,27,568,34149,112,11,0,5,41,9,31,ACH,Active,2026-03-16,2026-06-20,,2022-04-19,false,false,false,false,false,true
USR3649,2019-12-25,Professional,Finance,11-50,US,Reporting,499,23,417,38069,213,17,0,9,107,8,21,PayPal,Active,2026-03-11,2027-01-24,,2019-12-30,false,false,false,false,false,true
USR3650,2024-08-22,Professional,SaaS,1-10,Canada,Analytics,499,23,414,42366,115,12,0,8,77,7,20,PayPal,Active,2026-03-16,2026-09-06,,2024-08-28,false,true,false,false,false,true
USR3651,2019-10-19,Enterprise,Education,1000+,France,Reporting,3499,73,1743,191078,547,30,0,7,133,6,45,Invoice,Active,2026-03-11,2026-12-31,,2019-10-24,true,false,false,false,false,true
USR3652,2023-06-30,Free,Media,11-50,Australia,Automation,0,3,50,943,5,3,0,4,26,11,18,,Active,2026-03-14,2026-07-28,,,false,false,false,false,false,false
USR3653,2019-03-26,Professional,Media,1000+,France,Integration,499,15,308,29335,165,18,0,8,46,12,32,PayPal,Active,2026-03-12,2026-04-11,,2019-03-31,true,true,false,false,false,false
USR3654,2024-11-19,Enterprise,SaaS,1000+,France,Collaboration,2499,63,1455,177047,632,27,0,9,220,14,35,Invoice,Active,2026-03-13,2026-12-16,,2024-11-22,true,false,false,false,false,false
USR3655,2023-05-02,Professional,Other,201-1000,Germany,Analytics,499,19,416,30331,145,11,0,8,80,15,44,Credit Card,Active,2026-03-14,2026-05-24,,2023-05-08,true,false,false,false,false,false
USR3656,2020-11-27,Professional,Ecommerce,11-50,US,Analytics,499,11,245,26383,110,13,0,8,45,9,38,Credit Card,Active,2026-03-11,2026-12-09,,2020-12-02,true,true,false,false,false,false
USR3657,2020-12-17,Free,SaaS,51-200,Canada,Automation,0,2,38,1305,4,5,0,5,10,11,5,,Active,2026-03-15,2026-12-17,,,false,false,false,false,false,true
USR3658,2023-08-27,Starter,Media,201-1000,US,Automation,99,9,173,11519,15,8,0,7,14,4,21,PayPal,Active,2026-03-13,2026-11-06,,2023-09-01,false,false,false,false,false,false
USR3659,2022-10-12,Starter,Ecommerce,11-50,Germany,Analytics,99,2,32,12880,23,7,0,7,28,9,35,ACH,Active,2026-03-12,2026-11-14,,2022-10-14,false,false,false,false,false,true
USR3660,2019-11-24,Free,Finance,1-10,UK,Collaboration,0,3,63,915,3,4,0,4,26,3,25,,Active,2026-03-16,2027-02-10,,,false,false,false,false,false,false
USR3661,2024-05-28,Professional,Healthcare,1-10,US,Collaboration,499,9,152,25022,148,17,0,7,17,3,36,Credit Card,Active,2026-03-15,2026-06-08,,2024-05-29,false,false,true,false,false,true
USR3662,2022-07-11,Enterprise,Ecommerce,1000+,France,Reporting,2499,16,177,71640,670,20,0,4,0,2,47,Credit Card,Churned,,,2025-11-24,2022-07-13,false,false,false,false,false,false
USR3663,2019-02-22,Free,Media,11-50,UK,Reporting,0,3,52,811,5,4,0,4,26,1,15,,Active,2026-03-15,2026-03-30,,,false,false,false,false,false,false
USR3664,2019-05-17,Free,Other,11-50,US,Reporting,0,3,55,946,5,4,0,3,18,9,14,,Active,2026-03-11,2026-06-15,,,false,false,false,false,false,true
USR3665,2020-09-01,Starter,Education,1-10,Australia,Automation,99,6,124,7280,16,10,0,5,16,6,42,Credit Card,Active,2026-03-12,2026-09-11,,2020-09-06,false,false,false,false,false,false
USR3666,2024-06-28,Professional,Healthcare,51-200,UK,Analytics,499,,,,109,11,0,4,0,13,35,ACH,Churned,,,2025-02-26,2024-07-02,false,false,false,false,false,true
USR3667,2019-05-11,Free,Finance,11-50,India,Analytics,0,,,,3,5,0,3,0,3,6,,Churned,,,2024-12-11,,false,false,false,false,false,false
USR3668,2022-03-26,Enterprise,SaaS,201-1000,Australia,Automation,4999,72,1170,243797,393,23,0,5,197,4,49,ACH,Active,2026-03-14,2026-04-08,,2022-03-31,false,true,false,false,false,true
USR3669,2019-06-17,Starter,Media,51-200,India,Reporting,99,11,236,8984,18,10,0,6,34,4,22,PayPal,Active,2026-03-12,2026-08-09,,2019-06-21,false,false,false,false,false,false
USR3670,2021-01-18,Starter,SaaS,1-10,India,Reporting,99,11,237,5845,32,9,0,7,14,14,30,PayPal,Active,2026-03-13,2026-02-26,,2021-01-21,false,false,false,false,false,false
USR3671,2022-05-13,Professional,SaaS,201-1000,France,Reporting,499,20,374,24089,132,12,0,,100,2,33,PayPal,Active,2026-03-12,2026-07-28,,2022-05-16,false,false,false,false,false,false
USR3672,2023-09-24,Starter,SaaS,201-1000,Other,Automation,99,7,154,7637,24,10,0,6,27,13,43,PayPal,Active,2026-03-12,2026-11-25,,2023-09-30,false,false,false,false,false,false
USR3673,2022-06-22,Starter,Healthcare,1-10,India,Integration,99,11,214,6999,30,7,0,6,14,2,20,Invoice,Active,,2026-07-04,,2022-06-26,false,false,false,false,false,false
USR3674,2020-02-12,Free,Healthcare,11-50,Canada,Collaboration,0,1,8,392,3,5,0,6,0,3,5,,Churned,2025-07-07,,2025-07-06,,false,false,true,false,false,false
USR3675,2023-03-19,Free,Other,11-50,Australia,Integration,0,4,95,859,2,5,0,5,16,9,5,,Active,2026-03-12,2026-05-27,,,false,false,false,false,false,false
USR3676,2022-11-25,Professional,Media,1-10,US,Collaboration,499,10,63,11571,158,14,0,3,0,4,39,Credit Card,Churned,,,2025-12-30,2022-11-26,false,false,true,false,false,true
USR3677,2022-05-22,Professional,Finance,11-50,Germany,Automation,499,10,225,25073,103,17,0,9,27,4,31,Credit Card,Active,2026-03-15,2026-07-23,,2022-05-23,false,true,false,false,false,false
USR3678,2019-02-14,Professional,Healthcare,51-200,Australia,Automation,499,25,558,26803,167,13,0,9,75,11,31,ACH,Active,2026-03-16,2026-03-02,,2019-02-18,true,true,false,false,false,false
USR3679,2023-01-17,Starter,Healthcare,11-50,UK,Automation,99,4,31,2339,34,9,0,3,0,13,20,ACH,Churned,,,2025-03-01,2023-01-19,false,false,true,false,false,true
USR3680,2023-11-02,Free,Ecommerce,1-10,India,Integration,0,2,41,1155,5,5,0,4,16,3,12,,Active,2026-03-15,2027-01-05,,,false,false,false,false,false,false
USR3681,2019-01-10,Starter,Healthcare,1-10,France,Collaboration,99,8,143,10569,23,10,0,8,56,3,41,Credit Card,Active,2026-03-12,2026-01-11,,2019-01-15,false,false,false,false,false,false
USR3682,2022-08-09,Free,Ecommerce,1-10,Other,Collaboration,0,4,75,759,5,5,0,3,28,10,13,,Active,2026-03-13,2026-10-25,,,false,false,true,false,false,false
USR3683,2024-07-13,Free,Media,11-50,Other,Collaboration,0,1,7,477,5,3,2,4,0,12,14,,Churned,2025-03-07,,2025-04-20,,false,false,true,false,false,false
USR3684,2023-01-06,Starter,Education,1-10,India,Reporting,99,2,17,4557,23,8,0,3,0,13,28,ACH,Churned,,,2025-02-04,2023-01-11,false,false,true,false,false,true
USR3685,2024-02-02,Free,Ecommerce,1-10,India,Automation,0,2,38,1408,2,3,0,,3,4,16,,Active,2026-03-13,2026-03-22,,,false,false,false,false,false,true
USR3686,2020-12-03,Professional,Ecommerce,1000+,Australia,Analytics,499,20,409,30007,105,12,0,9,94,2,44,ACH,Active,2026-03-15,2027-01-19,,2020-12-06,false,true,false,false,true,true
USR3687,2024-09-19,Professional,Healthcare,51-200,UK,Collaboration,499,19,439,36980,136,14,0,7,49,2,28,ACH,Active,2026-03-15,2026-12-16,,2024-09-24,true,true,false,false,false,true
USR3688,2021-04-06,Starter,Healthcare,201-1000,India,Integration,99,4,38,1505,32,11,0,2,0,14,28,PayPal,Churned,,,2025-03-17,2021-04-11,false,false,false,false,false,true
USR3689,2023-08-17,Professional,Healthcare,201-1000,US,Reporting,499,9,155,23588,146,12,0,8,32,13,37,PayPal,Active,2026-03-15,2026-11-10,,2023-08-22,false,false,false,false,false,true
USR3690,2022-03-07,Free,Finance,51-200,Canada,Reporting,0,3,65,1002,5,4,0,6,12,1,20,,Active,2026-03-11,2026-04-02,,,false,false,false,false,false,true
USR3691,2024-09-05,Starter,Education,11-50,Australia,Collaboration,99,2,17,4083,29,8,0,3,0,11,32,PayPal,Churned,,,2025-11-07,2024-09-10,false,false,false,false,false,false
USR3692,2021-04-01,Professional,Ecommerce,201-1000,India,Automation,499,16,259,35231,208,14,0,7,51,2,30,ACH,Active,2026-03-15,2026-05-26,,2021-04-04,true,true,false,false,false,true
USR3693,2020-09-13,Starter,Media,51-200,Germany,Collaboration,99,10,202,10017,30,7,0,4,10,11,14,PayPal,Active,2026-03-15,2026-10-20,,2020-09-16,false,false,false,false,false,true
USR3694,2022-07-12,Enterprise,Healthcare,51-200,Australia,Integration,4999,81,1738,168095,504,24,0,10,258,7,35,ACH,Active,2026-03-12,2026-07-23,,2022-07-13,true,false,false,false,false,true
USR3695,2024-08-18,Professional,Education,11-50,UK,Reporting,499,13,303,29294,137,12,0,8,28,12,15,Credit Card,Active,2026-03-13,2026-09-20,,2024-08-23,false,false,false,false,false,false
USR3696,2024-10-03,Professional,Finance,11-50,India,Collaboration,499,16,373,39742,129,16,0,10,115,2,26,PayPal,Active,2026-03-13,2026-10-11,,2024-10-06,false,false,false,false,false,true
USR3697,2024-12-11,Professional,SaaS,1000+,US,Integration,499,22,521,36572,109,15,0,5,77,3,40,Credit Card,Active,2026-03-13,2026-12-29,,2024-12-16,true,false,false,false,false,true
USR3698,2019-01-28,Starter,Other,1-10,Other,Analytics,99,3,55,12255,18,7,0,7,19,15,5,PayPal,Active,2026-03-15,2026-03-12,,2019-01-29,false,false,false,false,false,true
USR3699,2022-10-22,Starter,Healthcare,1-10,Germany,Collaboration,99,7,129,9210,24,10,0,7,12,10,27,PayPal,Active,2026-03-15,2026-11-27,,2022-10-24,false,false,true,false,false,true
USR3700,2022-07-29,Enterprise,Healthcare,11-50,India,Collaboration,2499,88,1769,182175,542,26,4,7,216,2,51,Invoice,Active,2026-03-11,2026-09-09,,2022-07-30,true,false,false,false,false,false
USR3701,2024-02-07,Free,Ecommerce,11-50,Germany,Collaboration,0,2,44,869,4,5,3,7,16,4,5,,Active,2026-03-15,2026-02-07,,,false,false,false,false,false,false
USR3702,2019-04-07,Professional,Healthcare,11-50,France,Automation,499,26,494,21143,158,18,0,6,57,15,27,Credit Card,Active,2026-03-12,2026-07-03,,2019-04-10,true,false,false,false,false,true
USR3703,2020-04-26,Free,Education,1-10,UK,Reporting,0,1,7,232,5,5,0,6,0,8,11,,Churned,,,2025-07-30,,false,false,true,false,false,false
USR3704,2024-06-10,Starter,Finance,1-10,US,Collaboration,99,3,27,2577,23,9,0,1,0,10,23,Credit Card,Churned,,,2025-11-13,2024-06-16,false,false,false,false,false,false
USR3705,2024-09-07,Enterprise,Education,1000+,Canada,Automation,4499,69,1190,126010,726,29,0,,304,4,38,Invoice,Active,2026-03-15,2026-10-30,,2024-09-11,true,true,true,false,false,false
USR3706,2024-07-12,Professional,Ecommerce,51-200,UK,Integration,499,8,64,9952,96,11,0,6,0,8,16,Credit Card,Churned,,,2025-01-31,2024-07-19,false,false,false,false,false,false
USR3707,2024-07-23,Starter,Education,1-10,Canada,Reporting,99,,,,25,9,4,0,0,8,28,ACH,Churned,2025-03-02,,2025-12-28,2024-07-28,false,false,false,false,false,false
USR3708,2024-09-27,Professional,Media,11-50,France,Reporting,499,17,278,40985,153,11,0,9,113,8,39,Credit Card,Active,2026-03-12,2026-10-09,,2024-10-02,false,false,false,false,false,true
USR3709,2019-10-30,Free,Media,201-1000,Australia,Integration,0,5,119,734,5,3,0,8,22,3,7,,Active,2026-03-11,2026-11-14,,,false,false,false,false,false,true
USR3710,2020-01-16,Starter,SaaS,11-50,France,Analytics,99,8,175,10337,30,10,0,7,47,4,16,Credit Card,Active,2026-03-16,2026-03-14,,2020-01-21,false,false,false,false,false,false
USR3711,2024-12-26,Starter,Other,1-10,Canada,Reporting,99,8,169,6300,32,10,0,6,53,2,28,PayPal,Active,2026-03-13,2026-12-27,,2024-12-28,false,false,false,false,false,false
USR3712,2019-02-28,Professional,Finance,51-200,India,Analytics,499,24,464,31148,113,13,0,6,30,14,33,Credit Card,Active,2026-03-11,2026-05-27,,2019-03-07,false,true,false,false,false,false
USR3713,2024-01-17,Professional,Media,1-10,Germany,Automation,499,17,350,41223,130,13,0,7,117,14,22,Credit Card,Active,2026-03-15,2026-03-17,,2024-01-21,false,false,false,false,false,false
USR3714,2019-08-07,Professional,Ecommerce,201-1000,India,Analytics,499,6,122,35493,198,17,0,7,42,1,30,ACH,Active,2026-03-14,2026-10-18,,2019-08-09,false,false,false,false,false,false
USR3715,2020-05-06,Free,Healthcare,1-10,Australia,Automation,0,3,57,1044,3,4,0,6,23,10,25,,Active,2026-03-12,2026-06-15,,,false,false,false,false,false,false
USR3716,2020-07-06,Professional,Ecommerce,51-200,UK,Reporting,499,17,345,30037,174,19,0,7,62,6,24,PayPal,Active,2026-03-11,2026-08-20,,2020-07-08,true,true,false,false,false,false
USR3717,2024-06-17,Free,Ecommerce,1-10,UK,Integration,0,4,80,660,3,5,0,6,11,5,21,,Active,2026-03-15,2026-08-12,,,false,false,false,false,false,false
USR3718,2023-01-19,Free,Education,1-10,Canada,Integration,0,2,42,957,3,3,0,6,17,4,19,,Active,2026-03-11,2026-02-18,,,false,false,false,false,false,true
USR3719,2022-06-20,Professional,SaaS,51-200,UK,Integration,499,24,415,21911,181,14,0,6,92,7,27,Credit Card,Active,2026-03-16,2026-08-19,,2022-06-27,true,false,false,false,false,true
USR3720,2022-01-20,Free,SaaS,201-1000,France,Reporting,0,1,5,150,3,5,0,6,0,6,7,,Paused,2025-12-16,,,,false,false,true,false,false,false
USR3721,2019-03-19,Starter,Media,51-200,Australia,Analytics,99,8,157,9239,28,8,0,6,12,12,25,Credit Card,Active,2026-03-15,2026-04-14,,2019-03-25,false,false,false,false,false,false
USR3722,2020-02-07,Starter,Ecommerce,1-10,Germany,Reporting,99,7,163,8266,32,10,0,7,44,5,37,ACH,Active,,2026-02-14,,2020-02-11,false,false,true,false,false,true
USR3723,2023-05-05,Enterprise,Education,51-200,Canada,Integration,4499,32,694,117776,693,28,0,8,227,5,50,Invoice,Active,2026-03-11,2026-06-21,,2023-05-09,true,false,false,false,false,true
USR3724,2022-09-22,Free,Media,51-200,Other,Automation,0,3,61,939,5,5,0,4,28,2,13,,Active,2026-03-12,2026-12-18,,,false,false,false,false,false,true
USR3725,2024-10-15,Enterprise,SaaS,51-200,Australia,Analytics,4999,44,819,149611,618,20,0,10,198,14,35,ACH,Active,2026-03-16,2026-10-14,,2024-10-17,false,false,false,false,false,true
USR3726,2024-05-09,Professional,Media,1-10,France,Reporting,499,20,457,37413,174,11,1,10,92,14,35,Credit Card,Active,2026-03-15,2026-07-17,,2024-05-15,true,true,false,false,false,false
USR3727,2019-03-20,Free,Ecommerce,1-10,US,Automation,0,,,,3,5,0,1,0,6,13,,Churned,,,2025-09-29,,false,false,false,false,false,false
USR3728,2019-03-30,Starter,Education,51-200,France,Collaboration,99,20,427,10962,31,8,0,4,118,3,19,ACH,Active,,2026-04-24,,2019-03-31,false,false,false,false,false,true
USR3729,2020-11-17,Professional,Media,11-50,Australia,Integration,499,20,341,28947,117,14,0,8,44,15,17,PayPal,Active,2026-03-11,2027-01-05,,2020-11-22,true,true,false,false,false,false
USR3730,2020-03-26,Starter,Ecommerce,51-200,India,Collaboration,99,11,181,10792,18,9,0,7,54,12,27,Credit Card,Active,2026-03-16,2026-05-24,,2020-03-28,false,false,false,false,false,true
USR3731,2020-03-18,Enterprise,Ecommerce,201-1000,UK,Integration,2999,53,918,185208,391,23,0,7,155,14,44,Invoice,Active,2026-03-11,2026-06-14,,2020-03-19,false,false,false,false,false,false
USR3732,2020-09-30,Free,SaaS,11-50,US,Reporting,0,2,47,1040,2,4,0,4,7,9,23,,Active,2026-03-16,2026-11-02,,,false,false,false,false,false,false
USR3733,2022-08-23,Professional,Finance,1-10,India,Analytics,499,21,454,31070,212,13,0,10,76,2,34,Credit Card,Active,,2026-09-23,,2022-08-30,false,false,false,false,false,false
USR3734,2019-01-07,Professional,Ecommerce,51-200,India,Analytics,499,12,258,28791,130,18,0,8,35,11,13,Credit Card,Active,2026-03-11,2026-04-04,,2019-01-14,true,false,false,false,false,true
USR3735,2021-12-17,Starter,SaaS,1-10,India,Collaboration,99,9,180,9559,23,7,0,7,60,5,13,Credit Card,Active,2026-03-14,2027-01-06,,2021-12-21,false,false,false,false,false,false
USR3736,2019-10-22,Starter,Media,1-10,France,Collaboration,99,5,115,10940,24,9,0,6,25,14,20,PayPal,Active,,2026-11-26,,2019-10-27,false,false,false,false,false,false
USR3737,2021-01-13,Starter,SaaS,11-50,Australia,Integration,99,8,162,9976,31,7,0,7,22,10,29,Invoice,Active,2026-03-14,2026-01-23,,2021-01-17,false,false,false,false,false,false
USR3738,2024-12-05,Starter,Other,1-10,France,Integration,99,8,141,7085,16,11,0,9,44,12,19,Credit Card,Active,2026-03-15,2027-02-03,,2024-12-10,false,false,false,false,false,true
USR3739,2019-05-29,Enterprise,Ecommerce,1000+,UK,Reporting,2499,52,1008,155055,463,26,0,9,221,8,43,Invoice,Active,2026-03-12,2026-07-12,,2019-05-31,false,false,false,false,false,true
USR3740,2019-06-07,Starter,Other,11-50,UK,Integration,99,7,130,8372,29,10,0,7,22,2,29,Credit Card,Active,2026-03-11,2026-09-03,,2019-06-13,false,false,false,false,false,false
USR3741,2023-08-26,Starter,Ecommerce,201-1000,US,Integration,99,9,178,7495,23,10,0,5,60,7,8,Credit Card,Active,2026-03-13,2026-09-29,,2023-09-02,false,false,false,false,false,true
USR3742,2021-07-09,Free,Media,11-50,Other,Collaboration,0,2,39,1367,4,5,0,4,12,12,15,,Active,2026-03-14,2026-08-17,,,false,false,false,false,false,true
USR3743,2021-09-26,Professional,Finance,51-200,Australia,Analytics,499,24,388,21273,177,13,0,6,85,12,24,PayPal,Active,2026-03-12,2026-11-06,,2021-09-30,true,false,false,false,false,false
USR3744,2023-02-03,Starter,Healthcare,1-10,Canada,Collaboration,99,8,170,8638,23,10,4,4,42,4,16,Credit Card,Active,2026-03-15,2026-04-10,,2023-02-09,false,false,false,false,false,false
USR3745,2021-07-03,Starter,Ecommerce,1-10,France,Collaboration,99,3,65,12797,19,10,0,8,4,3,42,Invoice,Active,2026-03-11,2026-09-10,,2021-07-05,false,false,false,false,false,false
USR3746,2022-06-03,Free,Other,1-10,Canada,Analytics,0,4,84,1367,4,5,0,8,25,15,5,,Active,2026-03-13,2026-06-21,,,false,false,false,false,false,true
USR3747,2022-10-18,Enterprise,Education,1000+,Australia,Reporting,3499,57,1230,158943,555,20,0,8,173,12,43,ACH,Active,2026-03-16,2026-10-17,,2022-10-22,false,true,false,false,false,false
USR3748,2023-12-17,Professional,Education,1000+,Germany,Automation,499,26,621,34001,202,11,0,,114,8,32,PayPal,Active,2026-03-13,2027-02-15,,2023-12-18,true,true,false,false,false,false
